Processed_File,Model,Fold,ROC AUC,Accuracy,Precision,Recall,F1
Data_mean_imputed_selectkbest.pkl,LightGBM,0,0.6216486005649096,0.9711445976274447,0.5,0.005555555555555556,0.01098901098901099
Data_mean_imputed_selectkbest.pkl,LightGBM,1,0.6306168744988903,0.9709842898364861,0.0,0.0,0.0
Data_mean_imputed_selectkbest.pkl,LightGBM,2,0.6441658753809346,0.9709842898364861,0.0,0.0,0.0
Data_mean_imputed_selectkbest.pkl,LightGBM,3,0.6297699631280611,0.9711399711399712,0.0,0.0,0.0
Data_mean_imputed_selectkbest.pkl,LightGBM,4,0.6431676847724397,0.9711399711399712,0.0,0.0,0.0
Data_mean_imputed_selectkbest.pkl,CatBoost,0,0.6349638677964858,0.852356524527092,0.06257378984651712,0.29444444444444445,0.10321324245374879
Data_mean_imputed_selectkbest.pkl,CatBoost,1,0.6300148588410104,0.8291118948380891,0.05348133198789102,0.292817679558011,0.09044368600682594
Data_mean_imputed_selectkbest.pkl,CatBoost,2,0.6323116397903161,0.8515549855722988,0.05812574139976275,0.27071823204419887,0.095703125
Data_mean_imputed_selectkbest.pkl,CatBoost,3,0.6326545961513768,0.8577841911175245,0.061957868649318466,0.2777777777777778,0.10131712259371833
Data_mean_imputed_selectkbest.pkl,CatBoost,4,0.6363381211821033,0.8326118326118326,0.06451612903225806,0.35555555555555557,0.10921501706484642
Data_mean_imputed_selectkbest.pkl,LogisticRegression,0,0.6253631561571477,0.6468419365181148,0.04334085778781038,0.5333333333333333,0.0801670146137787
Data_mean_imputed_selectkbest.pkl,LogisticRegression,1,0.6493067242412551,0.6154216094902212,0.042113955408753095,0.56353591160221,0.07837111025739531
Data_mean_imputed_selectkbest.pkl,LogisticRegression,2,0.6604202981436937,0.614620070535428,0.04465383039737812,0.6022099447513812,0.08314263920671243
Data_mean_imputed_selectkbest.pkl,LogisticRegression,3,0.6448571900280667,0.6414943081609749,0.044326241134751775,0.5555555555555556,0.08210180623973727
Data_mean_imputed_selectkbest.pkl,LogisticRegression,4,0.65871810393851,0.6257816257816258,0.045952782462057334,0.6055555555555555,0.08542319749216301
Data_mean_imputed_selectkbest.pkl,MLP,0,0.5291891346612376,0.9711445976274447,0.0,0.0,0.0
Data_mean_imputed_selectkbest.pkl,MLP,1,0.52437661734699,0.9709842898364861,0.0,0.0,0.0
Data_mean_imputed_selectkbest.pkl,MLP,2,0.557565010849964,0.9709842898364861,0.0,0.0,0.0
Data_mean_imputed_selectkbest.pkl,MLP,3,0.525054574138279,0.9711399711399712,0.0,0.0,0.0
Data_mean_imputed_selectkbest.pkl,MLP,4,0.5124795920239209,0.9711399711399712,0.0,0.0,0.0
Data_mean_imputed_standard.pkl,LightGBM,0,0.6175484208209532,0.9711445976274447,0.0,0.0,0.0
Data_mean_imputed_standard.pkl,LightGBM,1,0.6435109553167561,0.9709842898364861,0.0,0.0,0.0
Data_mean_imputed_standard.pkl,LightGBM,2,0.6575803348848918,0.9709842898364861,0.0,0.0,0.0
Data_mean_imputed_standard.pkl,LightGBM,3,0.6178196026635849,0.9711399711399712,0.0,0.0,0.0
Data_mean_imputed_standard.pkl,LightGBM,4,0.6420532716966595,0.9711399711399712,0.0,0.0,0.0
Data_mean_imputed_standard.pkl,CatBoost,0,0.6363220351417777,0.862616223148445,0.06322580645161291,0.2722222222222222,0.10261780104712041
Data_mean_imputed_standard.pkl,CatBoost,1,0.6243851002948966,0.8427380570695736,0.05456570155902005,0.27071823204419887,0.09082483781278962
Data_mean_imputed_standard.pkl,CatBoost,2,0.649547530504407,0.8571657582558513,0.07125603864734299,0.3259668508287293,0.11694747274529237
Data_mean_imputed_standard.pkl,CatBoost,3,0.6215728358373231,0.8547378547378547,0.06265060240963856,0.28888888888888886,0.10297029702970296
Data_mean_imputed_standard.pkl,CatBoost,4,0.6245656999247887,0.8427128427128427,0.06324972737186478,0.32222222222222224,0.105742935278031
Data_mean_imputed_standard.pkl,LogisticRegression,0,0.6101949671692161,0.6437960884899007,0.03925992779783394,0.48333333333333334,0.07262103505843072
Data_mean_imputed_standard.pkl,LogisticRegression,1,0.644062803003146,0.621352997755691,0.0416141235813367,0.5469613259668509,0.07734375
Data_mean_imputed_standard.pkl,LogisticRegression,2,0.6582265895721766,0.624879769156781,0.04547368421052632,0.5966850828729282,0.08450704225352113
Data_mean_imputed_standard.pkl,LogisticRegression,3,0.6406792875094014,0.6493506493506493,0.045722046174739704,0.5611111111111111,0.08455420678107994
Data_mean_imputed_standard.pkl,LogisticRegression,4,0.648946122943151,0.6390893057559724,0.04682713347921225,0.5944444444444444,0.08681541582150101
Data_mean_imputed_standard.pkl,MLP,0,0.5303693921719672,0.9711445976274447,0.0,0.0,0.0
Data_mean_imputed_standard.pkl,MLP,1,0.5796124661024138,0.9709842898364861,0.0,0.0,0.0
Data_mean_imputed_standard.pkl,MLP,2,0.5757075736306196,0.9709842898364861,0.0,0.0,0.0
Data_mean_imputed_standard.pkl,MLP,3,0.5527892429328783,0.9711399711399712,0.0,0.0,0.0
Data_mean_imputed_standard.pkl,MLP,4,0.5869801698677379,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed.pkl,LightGBM,0,0.6125834525512637,0.9711445976274447,0.5,0.005555555555555556,0.01098901098901099
Data_median_imputed.pkl,LightGBM,1,0.6247850758494122,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed.pkl,LightGBM,2,0.6371008567777385,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed.pkl,LightGBM,3,0.6264744189459395,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed.pkl,LightGBM,4,0.6361776090106946,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed.pkl,CatBoost,0,0.6429633909247643,0.8627765309394037,0.07323232323232323,0.32222222222222224,0.11934156378600823
Data_median_imputed.pkl,CatBoost,1,0.6209526989000445,0.8419365181147804,0.04927211646136618,0.2430939226519337,0.08193668528864059
Data_median_imputed.pkl,CatBoost,2,0.6525813245621477,0.8581276050016031,0.0665024630541872,0.2983425414364641,0.10876132930513595
Data_median_imputed.pkl,CatBoost,3,0.6215792563241795,0.8611511944845278,0.06691919191919192,0.29444444444444445,0.10905349794238683
Data_median_imputed.pkl,CatBoost,4,0.634345018619412,0.8451178451178452,0.062360801781737196,0.3111111111111111,0.1038961038961039
Data_median_imputed.pkl,LogisticRegression,0,0.6092485602142255,0.6402693170888105,0.0388739946380697,0.48333333333333334,0.07196029776674938
Data_median_imputed.pkl,LogisticRegression,1,0.6490066285572513,0.6227957678743187,0.043313708999158956,0.569060773480663,0.08050019538882376
Data_median_imputed.pkl,LogisticRegression,2,0.6626158310050834,0.6260019236934915,0.046374367622259695,0.6077348066298343,0.08617312965139053
Data_median_imputed.pkl,LogisticRegression,3,0.6406389301634472,0.645021645021645,0.0431266846361186,0.5333333333333333,0.0798004987531172
Data_median_imputed.pkl,LogisticRegression,4,0.6525122447856476,0.6275452942119609,0.04693446088794926,0.6166666666666667,0.08722986247544204
Data_median_imputed.pkl,MLP,0,0.5217756135138109,0.9711445976274447,0.0,0.0,0.0
Data_median_imputed.pkl,MLP,1,0.5880151452545204,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed.pkl,MLP,2,0.5769982587153168,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed.pkl,MLP,3,0.5570909691266303,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed.pkl,MLP,4,0.5819657696329317,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_balanced_smote.pkl,LightGBM,0,0.9879085029841683,0.9807676434172513,1.0,0.9615321116064058,0.9803888561568892
Data_median_imputed_balanced_smote.pkl,LightGBM,1,0.9914556349869373,0.9836566240198101,1.0,0.9673159458567184,0.9833864742406444
Data_median_imputed_balanced_smote.pkl,LightGBM,2,0.9916326514424672,0.982994881954763,1.0,0.9659897639095262,0.982700705408129
Data_median_imputed_balanced_smote.pkl,LightGBM,3,0.9917209927623627,0.9833250784216608,1.0,0.9666501568433218,0.9830423102753526
Data_median_imputed_balanced_smote.pkl,LightGBM,4,0.9915114649234125,0.9858841010401189,1.0,0.9717682020802377,0.9856819894498869
Data_median_imputed_balanced_smote.pkl,CatBoost,0,0.9882477474229222,0.9814279818406934,1.0,0.962852897473997,0.9810749432248297
Data_median_imputed_balanced_smote.pkl,CatBoost,1,0.991425983802059,0.9833264548080891,1.0,0.9666556619346319,0.9830451569582004
Data_median_imputed_balanced_smote.pkl,CatBoost,2,0.9911473329602882,0.983902922238732,1.0,0.9678058444774641,0.983639567077775
Data_median_imputed_balanced_smote.pkl,CatBoost,3,0.9910500512044389,0.9836552748885586,1.0,0.9673105497771174,0.9833836858006042
Data_median_imputed_balanced_smote.pkl,CatBoost,4,0.9913007105002613,0.9856364536899456,1.0,0.971272907379891,0.9854271356783919
Data_median_imputed_balanced_smote.pkl,LogisticRegression,0,0.7059149426328606,0.6513413124226166,0.6509635974304069,0.6524682185900611,0.6517150395778364
Data_median_imputed_balanced_smote.pkl,LogisticRegression,1,0.6985585872256918,0.6407758976475444,0.640342217834814,0.6424562561901618,0.6413974950560316
Data_median_imputed_balanced_smote.pkl,LogisticRegression,2,0.6939465534742058,0.6357107478949975,0.6361377939715137,0.6341423146772329,0.6351384869780902
Data_median_imputed_balanced_smote.pkl,LogisticRegression,3,0.7032911352933549,0.6457817401353806,0.6488536749831423,0.6354631005448241,0.6420885811994328
Data_median_imputed_balanced_smote.pkl,LogisticRegression,4,0.6943524710724426,0.6394254581475978,0.6394254581475978,0.6394254581475978,0.6394254581475978
Data_median_imputed_balanced_smote.pkl,MLP,0,0.9888923745382878,0.9647544366487825,0.9488201530612245,0.9824995872544163,0.9653662097493714
Data_median_imputed_balanced_smote.pkl,MLP,1,0.9881424421119209,0.9658274865868758,0.9420426065162907,0.9927368768570485,0.9667256068156245
Data_median_imputed_balanced_smote.pkl,MLP,2,0.9881956262242502,0.963017995707446,0.9475027924046593,0.9803533102195806,0.9636481661798117
Data_median_imputed_balanced_smote.pkl,MLP,3,0.9913680908590338,0.9682185900610863,0.953035143769968,0.98497606075615,0.9687423885686449
Data_median_imputed_balanced_smote.pkl,MLP,4,0.9879601220576664,0.9668152550767707,0.9453457237360214,0.9909195971603104,0.9675963243591811
Data_median_imputed_minmax.pkl,LightGBM,0,0.6125761160632406,0.9711445976274447,0.5,0.005555555555555556,0.01098901098901099
Data_median_imputed_minmax.pkl,LightGBM,1,0.6247850758494122,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_minmax.pkl,LightGBM,2,0.6371008567777385,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_minmax.pkl,LightGBM,3,0.6264744189459395,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_minmax.pkl,LightGBM,4,0.6361776090106946,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_minmax.pkl,CatBoost,0,0.6429633909247643,0.8627765309394037,0.07323232323232323,0.32222222222222224,0.11934156378600823
Data_median_imputed_minmax.pkl,CatBoost,1,0.6209526989000445,0.8419365181147804,0.04927211646136618,0.2430939226519337,0.08193668528864059
Data_median_imputed_minmax.pkl,CatBoost,2,0.6525813245621477,0.8581276050016031,0.0665024630541872,0.2983425414364641,0.10876132930513595
Data_median_imputed_minmax.pkl,CatBoost,3,0.6215792563241795,0.8611511944845278,0.06691919191919192,0.29444444444444445,0.10905349794238683
Data_median_imputed_minmax.pkl,CatBoost,4,0.634345018619412,0.8451178451178452,0.062360801781737196,0.3111111111111111,0.1038961038961039
Data_median_imputed_minmax.pkl,LogisticRegression,0,0.6092485602142255,0.6402693170888105,0.0388739946380697,0.48333333333333334,0.07196029776674938
Data_median_imputed_minmax.pkl,LogisticRegression,1,0.6490066285572513,0.6227957678743187,0.043313708999158956,0.569060773480663,0.08050019538882376
Data_median_imputed_minmax.pkl,LogisticRegression,2,0.6626158310050834,0.6260019236934915,0.046374367622259695,0.6077348066298343,0.08617312965139053
Data_median_imputed_minmax.pkl,LogisticRegression,3,0.6406389301634472,0.645021645021645,0.0431266846361186,0.5333333333333333,0.0798004987531172
Data_median_imputed_minmax.pkl,LogisticRegression,4,0.6525122447856476,0.6275452942119609,0.04693446088794926,0.6166666666666667,0.08722986247544204
Data_median_imputed_minmax.pkl,MLP,0,0.5217756135138109,0.9711445976274447,0.0,0.0,0.0
Data_median_imputed_minmax.pkl,MLP,1,0.5880151452545204,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_minmax.pkl,MLP,2,0.5769982587153168,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_minmax.pkl,MLP,3,0.5570909691266303,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_minmax.pkl,MLP,4,0.5819657696329317,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_pca.pkl,LightGBM,0,0.5604201056454274,0.9711445976274447,0.0,0.0,0.0
Data_median_imputed_pca.pkl,LightGBM,1,0.5784877913961017,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_pca.pkl,LightGBM,2,0.6091759956290015,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_pca.pkl,LightGBM,3,0.5685107222130501,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_pca.pkl,LightGBM,4,0.5909668335993249,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_pca.pkl,CatBoost,0,0.5469989178680166,0.7495992305226034,0.03686327077747989,0.3055555555555556,0.06578947368421052
Data_median_imputed_pca.pkl,CatBoost,1,0.5661309639456471,0.72523244629689,0.044021415823914334,0.4088397790055249,0.079484425349087
Data_median_imputed_pca.pkl,CatBoost,2,0.6045751365709007,0.7507213850593139,0.042,0.34806629834254144,0.07495538370017847
Data_median_imputed_pca.pkl,CatBoost,3,0.5660943261240439,0.7519640852974186,0.03910991233985165,0.32222222222222224,0.06975345760673482
Data_median_imputed_pca.pkl,CatBoost,4,0.5894571019756756,0.714606381273048,0.04441913439635535,0.43333333333333335,0.08057851239669421
Data_median_imputed_pca.pkl,LogisticRegression,0,0.5225285205971901,0.30987495992305225,0.030289227966294692,0.7388888888888889,0.05819295558958652
Data_median_imputed_pca.pkl,LogisticRegression,1,0.589824840807905,0.293042641872395,0.03187956608368386,0.7955801104972375,0.06130268199233716
Data_median_imputed_pca.pkl,LogisticRegression,2,0.5541754802671125,0.31340173132414234,0.03237574099407205,0.7845303867403315,0.06218524195314211
Data_median_imputed_pca.pkl,LogisticRegression,3,0.579061875149047,0.29773929773929775,0.03354064860062195,0.8388888888888889,0.06450234942332336
Data_median_imputed_pca.pkl,LogisticRegression,4,0.5899767028048355,0.30014430014430016,0.03219315895372234,0.8,0.061895551257253385
Data_median_imputed_pca.pkl,MLP,0,0.4872069990095741,0.9711445976274447,0.0,0.0,0.0
Data_median_imputed_pca.pkl,MLP,1,0.4453675351198604,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_pca.pkl,MLP,2,0.45871403982607223,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_pca.pkl,MLP,3,0.4700383394786565,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_pca.pkl,MLP,4,0.4389851961917341,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_selectkbest.pkl,LightGBM,0,0.6108373684017461,0.9711445976274447,0.0,0.0,0.0
Data_median_imputed_selectkbest.pkl,LightGBM,1,0.6210398087414497,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_selectkbest.pkl,LightGBM,2,0.6526305803887014,0.9706636742545688,0.0,0.0,0.0
Data_median_imputed_selectkbest.pkl,LightGBM,3,0.6018128703245098,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_selectkbest.pkl,LightGBM,4,0.6505439069579734,0.9713003046336379,1.0,0.005555555555555556,0.011049723756906077
Data_median_imputed_selectkbest.pkl,CatBoost,0,0.6348987564652802,0.8595703751202308,0.061712846347607056,0.2722222222222222,0.10061601642710473
Data_median_imputed_selectkbest.pkl,CatBoost,1,0.6386273313284387,0.8294325104200064,0.05717151454363089,0.3149171270718232,0.0967741935483871
Data_median_imputed_selectkbest.pkl,CatBoost,2,0.6342836971423411,0.8517152933632575,0.05924170616113744,0.27624309392265195,0.0975609756097561
Data_median_imputed_selectkbest.pkl,CatBoost,3,0.6129372810155376,0.8486451819785154,0.051643192488262914,0.24444444444444444,0.08527131782945736
Data_median_imputed_selectkbest.pkl,CatBoost,4,0.623980518408453,0.8302068302068302,0.055611729019211326,0.3055555555555556,0.09409751924721985
Data_median_imputed_selectkbest.pkl,LogisticRegression,0,0.627939180514288,0.63562039115101,0.04281345565749235,0.5444444444444444,0.0793843661401377
Data_median_imputed_selectkbest.pkl,LogisticRegression,1,0.6453598731023965,0.6144597627444693,0.04238683127572016,0.569060773480663,0.07889697433933358
Data_median_imputed_selectkbest.pkl,LogisticRegression,2,0.6624279291482299,0.6138185315806348,0.045306122448979594,0.6132596685082873,0.08437856328392246
Data_median_imputed_selectkbest.pkl,LogisticRegression,3,0.6388210151706931,0.6328362995029662,0.04289428076256499,0.55,0.07958199356913183
Data_median_imputed_selectkbest.pkl,LogisticRegression,4,0.6575449892686149,0.6169632836299503,0.04566022213081036,0.6166666666666667,0.0850248946763692
Data_median_imputed_selectkbest.pkl,MLP,0,0.4930954477091816,0.9711445976274447,0.0,0.0,0.0
Data_median_imputed_selectkbest.pkl,MLP,1,0.526413436989484,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_selectkbest.pkl,MLP,2,0.554950803462867,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_selectkbest.pkl,MLP,3,0.5057050611780676,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_selectkbest.pkl,MLP,4,0.4784033166400675,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_standard.pkl,LightGBM,0,0.6125834525512637,0.9711445976274447,0.5,0.005555555555555556,0.01098901098901099
Data_median_imputed_standard.pkl,LightGBM,1,0.6247850758494122,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_standard.pkl,LightGBM,2,0.6371008567777385,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_standard.pkl,LightGBM,3,0.6264744189459395,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_standard.pkl,LightGBM,4,0.6361776090106946,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_standard.pkl,CatBoost,0,0.6429633909247643,0.8627765309394037,0.07323232323232323,0.32222222222222224,0.11934156378600823
Data_median_imputed_standard.pkl,CatBoost,1,0.6209526989000445,0.8419365181147804,0.04927211646136618,0.2430939226519337,0.08193668528864059
Data_median_imputed_standard.pkl,CatBoost,2,0.6525813245621477,0.8581276050016031,0.0665024630541872,0.2983425414364641,0.10876132930513595
Data_median_imputed_standard.pkl,CatBoost,3,0.6215792563241795,0.8611511944845278,0.06691919191919192,0.29444444444444445,0.10905349794238683
Data_median_imputed_standard.pkl,CatBoost,4,0.634345018619412,0.8451178451178452,0.062360801781737196,0.3111111111111111,0.1038961038961039
Data_median_imputed_standard.pkl,LogisticRegression,0,0.6092485602142255,0.6402693170888105,0.0388739946380697,0.48333333333333334,0.07196029776674938
Data_median_imputed_standard.pkl,LogisticRegression,1,0.6490066285572513,0.6227957678743187,0.043313708999158956,0.569060773480663,0.08050019538882376
Data_median_imputed_standard.pkl,LogisticRegression,2,0.6626158310050834,0.6260019236934915,0.046374367622259695,0.6077348066298343,0.08617312965139053
Data_median_imputed_standard.pkl,LogisticRegression,3,0.6406389301634472,0.645021645021645,0.0431266846361186,0.5333333333333333,0.0798004987531172
Data_median_imputed_standard.pkl,LogisticRegression,4,0.6525122447856476,0.6275452942119609,0.04693446088794926,0.6166666666666667,0.08722986247544204
Data_median_imputed_standard.pkl,MLP,0,0.5217756135138109,0.9711445976274447,0.0,0.0,0.0
Data_median_imputed_standard.pkl,MLP,1,0.5880151452545204,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_standard.pkl,MLP,2,0.5769982587153168,0.9709842898364861,0.0,0.0,0.0
Data_median_imputed_standard.pkl,MLP,3,0.5570909691266303,0.9711399711399712,0.0,0.0,0.0
Data_median_imputed_standard.pkl,MLP,4,0.5819657696329317,0.9711399711399712,0.0,0.0,0.0
Data_test_final.pkl,LightGBM,0,0.5826182618261826,0.9711538461538461,0.0,0.0,0.0
Data_test_final.pkl,LightGBM,1,0.5414536787088622,0.9698717948717949,0.0,0.0,0.0
Data_test_final.pkl,LightGBM,2,0.5936738587993542,0.9711353431686979,0.0,0.0,0.0
Data_test_final.pkl,LightGBM,3,0.5771759870835168,0.9711353431686979,0.0,0.0,0.0
Data_test_final.pkl,LightGBM,4,0.6233670923234992,0.9711353431686979,0.0,0.0,0.0
Data_test_final.pkl,CatBoost,0,0.4983058305830582,0.9576923076923077,0.0,0.0,0.0
Data_test_final.pkl,CatBoost,1,0.6041008557808282,0.9608974358974359,0.0,0.0,0.0
Data_test_final.pkl,CatBoost,2,0.5874651401731983,0.9589480436177037,0.08695652173913043,0.044444444444444446,0.058823529411764705
Data_test_final.pkl,CatBoost,3,0.5812123880816087,0.9653624118024374,0.09090909090909091,0.022222222222222223,0.03571428571428571
Data_test_final.pkl,CatBoost,4,0.6209452517246441,0.9583066067992303,0.08333333333333333,0.044444444444444446,0.057971014492753624
